word,pos,frequency
보이다,verb,0.010752688172043012
가지다,verb,0.010638297872340425
함께,adv,0.010526315789473684
아이,noun,0.010416666666666666
지나다,verb,0.010309278350515464
많이,adv,0.01020408163265306
시간,noun,0.010101010101010102
너,pron,0.01
주다,verb,0.009900990099009901
인간,noun,0.00980392156862745
사실,noun,0.009708737864077669
나다,verb,0.009615384615384616
이렇다,adj,0.009523809523809525
어머니,noun,0.009433962264150943
눈,noun,0.009345794392523364
뭐,pron,0.009259259259259259
점,noun,0.009174311926605505
의하다,verb,0.00909090909090909
시대,noun,0.009009009009009009
다음,noun,0.008928571428571428
이러하다,adj,0.008849557522123894
누구,pron,0.008771929824561403
전,noun,0.008695652173913044
곳,noun,0.008620689655172414
여러,det,0.008547008547008548
안,noun,0.00847457627118644
하나,num,0.008403361344537815
세계,noun,0.008333333333333333
버리다,aux,0.008264462809917356
위,noun,0.00819672131147541
운동,noun,0.008130081300813009
퍼센트,dep,0.008064516129032258
학교,noun,0.008
자기,pron,0.007936507936507936
가장,adv,0.007874015748031496
대통령,noun,0.0078125
가지,dep,0.007751937984496124
들다,verb,0.007692307692307693
시작하다,verb,0.007633587786259542
바로,adv,0.007575757575757576
어느,det,0.007518796992481203
그래서,adv,0.007462686567164179
무엇,pron,0.007407407407407408
정부,noun,0.007352941176470588
모든,det,0.0072992700729927005
번,dep,0.007246376811594203
그거,pron,0.007194244604316547
돈,noun,0.007142857142857143
국가,noun,0.0070921985815602835
그런데,adv,0.007042253521126761
날,noun,0.006993006993006993
여기,pron,0.006944444444444444
모두,adv,0.006896551724137931
여성,noun,0.00684931506849315
친구,noun,0.006802721088435374
마음,noun,0.006756756756756757
후,noun,0.006711409395973154
가다,aux,0.006666666666666667
놓다,aux,0.006622516556291391
관계,noun,0.006578947368421052
아버지,noun,0.006535947712418301
남자,noun,0.006493506493506494
어디,pron,0.0064516129032258064
몸,noun,0.00641025641025641
얼굴,noun,0.006369426751592357
들어가다,verb,0.006329113924050633
왜,adv,0.006289308176100629
나타나다,verb,0.00625
말다,aux,0.006211180124223602
지역,noun,0.006172839506172839
다르다,adj,0.006134969325153374
모습,noun,0.006097560975609756
물,noun,0.006060606060606061
만나다,verb,0.006024096385542169
내다,verb,0.005988023952095809
보이다,verb,0.005952380952380952
쓰다,verb,0.005917159763313609
이것,pron,0.0058823529411764705
없이,adv,0.005847953216374269
이번,noun,0.005813953488372093
길,noun,0.005780346820809248
생활,noun,0.005747126436781609
쓰다,verb,0.005714285714285714
지금,noun,0.005681818181818182
뿐,dep,0.005649717514124294
사이,noun,0.0056179775280898875
방법,noun,0.00558659217877095
